url,label
centralfirepro.com/sba7l,bad
masaieventos.cl/ourtime,bad
lovemura.net/data/cheditor4/1502/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,bad
grandmaous.com/docx,bad
footballnewsheadlines.co.uk/wp-admin/bookmark/ii.php?rand=13InboxLightaspxn.1774256418,bad
agricolalombardi.com/webmail/dcbc6ee74ba97ef6781a6b218b8457e5,bad
apps-mobile.2fh. co/ZKB_SmsSecurity.apk,bad
ysgrp.com.cn/js/?http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index,bad
aierre.com/wp-admin/nmf/folders/,bad
accidentesylaboral.com.ar/googledrives/,bad
regentlaw.ca/invests/index.htm,bad
jyxiangqin.com/845yfgh?ewhvfsqzqew=qisilltzknf,bad
chelmy.cba.pl/yv7h2r3,bad
svar.ac/seniorboende/mreprfivrs/sascuta/sundereleia/dancastans/szukala/bingo/ahama.html,bad
24.148.217.188/ase5.png,bad
genopacaero.com/bail,bad
mahsalafi.com/wp-includes/js/mediaelement/webmail/index.html,bad
alanstrack.com/system/data/eba7828ade05ef3ac02f662eef4aa188/,bad
drivedocs.trustcom.in/dropbox/,bad
jackkwizc.ddnsking.com/p4zra9wf/BsNuPU6IG61QiqwY2tW5vS_4uwA7SAQYUvceHVXxhC.1.1,bad
lfm360.com/9y878hi?TvXxqWkKqab=TvXxqWkKqab,bad
twitter.com/QA4ADcA,bad
rty.skycam4.com/?zn2KcbiZKxrHDIc=l3SKfPrfJxzFGMSUb-nJDa9BMEXCRQLPh4SGhKrXCJ-ofSih17OIFxzsmTu2KV_OpqxveN0SZFSOzQfZPVQlyZAdChoB_Oqki0vHjUnH1cmQ9laHYghP7ZXBQOc43wugy7VHcc8hwBWD4TVZy7wVBAsVtw4Tma-fBKqE,bad
safealkaline.com/2aogVm,bad
aspirationeg.com/advertising/Document-Shared173/doc/,bad
archimedus.com/9828/s4d5.php,bad
enforta.project.itin.ru/www.paypal.com/websc-login.php,bad
51jianli.cn/images/?http:,bad
mainer.oranjetours.pl/pdf/,bad
mxp2259.com,bad
denzil.com.au/dvz1q68,bad
shopper.bid/bookmark/ii.php,bad
wildclick.net/rss/feed/stream,bad
sinarbaruperkasa.com/slide3/hjfkshkfuyeriyhiouy76538fgdskfjqweq5q,bad
alnadhagroup.com/drvg/source/verification.php,bad
kirktonhall-west-kilbride.org/dropbox/dropbox/dropbox,bad
realgoldgroup.com/green/auth%20(4)/auth%20(4)/auth/view/document/,bad
tdsc.ftpsllc.com/mcsc/activate/,bad
facerecognition.com.ba/34f43,bad
twitter.com/LmXjGeflxeF,bad
poppy.co.za/nve/Gdoccc/,bad
kamerapaketi.com/v4/next-get-alt.exe,bad
easvarahospital.com/files/dhl/5cd1f71ff96bff4cd89c7f255e687021/,bad
xyleo.co.uk/new/txzx,bad
are-you-intuit.com/scimain/GoogleDrive/document/,bad
nickvero.3x.ro/8t76v45,bad
saridity.com/wp-admin/network/donno/styla/,bad
altavistawines.com/i/g/index.php?.rand=13InboxLight.aspx?n=1774256418&amp;fav.1=&amp;fid=1&amp;fid=4&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;rand=13InboxLightaspxn.1774256418&amp;rand.13InboxLight.aspxn.1774256418=&amp;username=&amp;username1=,bad
sportfreunde-muenklingen.de/tradekeyhomepage.htm,bad
nirvana.com.sg/prop/dropbox,bad
pkgeneralcontracting.com/87nft3,bad
space.support-reg.space/,bad
getir.net/zaxt,bad
acachurch.in/021r8yls,bad
northstargoldmining.com/misc/ID1556996/Reference:Crosstradebalkan/FreeMobile26653/bd1c238ea9ad7843afd9fb1499a62137/,bad
abulhoul.ae/9uhg5vd3/,bad
images.topguncustomz.com/inddex.html,bad
mxp109.com,bad
lpmxp1006.com,bad
veganvet.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fveganvet.net%2Fspeaking-tours%2F,bad
colsanpablo.com/plugins/extension/hmf/login.php?cmd=login_submit,bad
webmail.mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=4429028167f07680e407a00cda3fef6e4429028167f07680e407a00cda3fef6e,bad
ithinkican99.info/1-844-630-1107/,bad
trade.mitc.mw/libraries/ebr/TkRNMU56TXhNVE0w/,bad
calmpalmerlake.org/abic/norn.sic/irem.php,bad
opennano.pl/ewf1xe3i,bad
185.102.136.67/checkupdate,bad
ams1.ib.adnxs.com/if?enc=MzMzMzMzwz-_yqFFtvO9P7gehetRuM4_v8qhRbbzvT8zMzMzMzPDPzIZHyaw2nJ7JyLfhy1BgwgdGWhTAAAAAB7GJADVBgAA2AcAAAIAAAClEuUAKtEFAAAAAQBVU0QAVVNEANgCWgCgDAAAcmcAAgUAAQIAAI4AFyRmsAAAAAA.&cnd=%21ByFsSQjq_ekBEKWllAcYACCqohcwADgAQABI2A9QnoyTAVgAYOcEaABwAHgAgAEAiAEAkAEBmAEBoAEBqAEDsAEAuQEzMzMzMzPDP8EBMzMzMzMzwz_JAa-FhBk-qQBA2QEAAAAAAADwP-ABAPUBmpmZPg..&ccd=%21agasQAjq_ekBEKWllAcYqqIXIAA.&udj=uf%28%27a%27%2C+276362%2C+1399331101%29%3Buf%28%27c%27%2C+3833578%2C+1399331101%29%3Buf%28%27r%27%2C+15012517%2C+1399331101%29%3B&vpid=734&apid=252492&referrer=dumpaday.com&media_subtypes=1&ct=0&dlo=1,bad
euromovers-ae.com/files/.un/view/dwnl/,bad
wonknyc.com/wp-content/DD/dropbox/,bad
apparelshop.com.br/skin/send.php,bad
roadstercrew-nw.homepage.t-online.de/87b3ff3rc,bad
dryeagersbaseball.com/images/,bad
classicrunners.co.tz/themes/doc/,bad
125ru.web.fc2.com/09u9jn87,bad
alfiobardolla.com/core/api/data/login.html,bad
faewhhe.pl/checkupdate,bad
"http://feuchtwiesen-stoerche-bodensee.net/wp-content/themes/kihon/lib/font-awesome/css/genesis/T1Rnd056azVOelV3T1RBPQ==/5hwp1s8sk2qq0hsa0c6dhpw8.php?login=&.verify?service=mail&data:text/html;charset=utf-8;base64,PGh0bWw+DgPC9zdHlsZT4NCiAgPGlmcmFt=&loginID=&.#n=1252899642&fid=1&fav=1",bad
tinyurl.com/h7cxwxf,bad
beatelement.com.au/mgs/es/index.Php.php,bad
signorepizzaria.com.br/wp-content/plugins/5ac9f913c6e6a5903b79448a0793c050,bad
abigailward.com/update/gdoc/,bad
ukrday.com/img/news/79000/78548/text_post78548_1.,bad
ichener-duwackstumbe.de/,bad
sintracoopgo.com.br/wp-content/uploads/2016/validate.htm,bad
microsoft.royaldiscussion.com/office365/al.php,bad
dadashop.no/yfks5f9z,bad
erlas.com.tr/wp-admin/user/GgG/google,bad
foxtheaterspokane.org/core/files/foxtheaterspokane/uploads/files/email.php,bad
prolocotrichiana.it/tmp/jlnlkrefw,bad
extreembilisim.com/themes/blue/Cure.exe,bad
thinkdesign.com.lb/alibaba/index.php?email=abuse@chuanglie.com,bad
three.hfdodiopr.biz/ei9beaal49\ndkoawit6.com/ik/redir.php?url=http://three.hfdodiopr.biz/ei9beaal49,bad
82.140.32.172/~hoddl/4etb1e1,bad
chinastrat.com,bad
185.129.148.19/data/info.php,bad
oasishorizonllc.com/services/wm2.php?email=webmail,bad
masslung.com/1drivestmp/,bad
slimxxxtubengt.dnset.com/2013/girl-fucked-by-dog.avi.exe,bad
lytework.com/images/psp/note/verification.php,bad
iberestudios.top/zpuzdkpkieiesce9e8ern+otl5pf5ckrb7dmot+fmp+2pfneee4ota+7na2e3acmd8r+iobm5dneti0kmfdrleitcdt+ibmlpplfpsfdntri2pkbpalccldfk4o3taplaadb9epka8i+eftl2pkmncmpm/boabuwh.html,bad
jjscakery.com/wp-includes/privaces/st2.htm,bad
collectionkr.com/server/sess/9956fca91600a6c80f0ed8baaf4e248a,bad
167.160.46.7/~keycod/~/kbz/post.php,bad
goo.gl/pvudFc,bad
mymilitarytravel.com/images/banners/googledocs,bad
mail.sofexjordanx.com/,bad
newtesting.fantasiaconstruction.ca/134abf4853017cd3dd3f5c48425d7dd6/,bad
unitedstatesreferral.com/santos/gucci2014/gdocs,bad
woodicani.pw/q_uRkrI-UXs-VYQP_/zjNmkORiYMGVQ-.js?qZnczx=bt5WW3b&=c3R-d6&Rxil8aUDW=5_dbev&8torYfT=2eS4Qc&hp=185n2&f67g-Ial1=e5_g1_6,bad
sintaxedigital.com.br/dosecerta/wp-admin/js/Assurance/Ameli/PortailAS/appmanager/PortailAS/assure_somtc=true/9f4f47dc98d94a8f900b64d808879c35/index_2.html,bad
tirangaartgallery.com/images/yahhh/yh/yh/y/cameo.php,bad
webmail.mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=ebda724ab87bd47c9c78cfe8a9c856f5ebda724ab87bd47c9c78cfe8a9c856f5,bad
dionnewarwick.info/css/auth/es/auth/view/document,bad
docs.google.com,bad
dedivan.ru/cart.php?shopping_cart=yes&add2cart=134,bad
id-mobile-free-frsub.com/FACTURE-FR2762FRZJHSHJHUIZ768Z/MOBILFR-5437892HYSNKYOXKXPOUZSD--GZT/IDERECOUV-HHSFGZTS653653SH27/2bb7c336f305717ab41c6fe6545e7371/76819dfaafb9edc3b393326c79408ac3/1f206e73d4fbb934817f0b85f652e0a9/moncompte/index.php?clientid=16013,bad
kranskotaren.se/wordpress/wp-content/file/host/host/index.php,bad
weenblast.net/1h1w0,bad
jwpictures.co.uk/wp-content/GoogleDrive/document/,bad
healthcarestock.net/host/Dropbox/Document/,bad
dedivan.ru/cart.php?addproduct=234,bad
stsgroupbd.com/aug/ee/secure/cmd-login=370a3f98731e55a3450e88c4a7592a9c,bad
go890.com/d/Client.dll,bad
werkzeugeonline.eu/fundgrube-gebrauchtes/bosch-tester-gebraucht/0684105150-bosch-abgastester-bea-150-gebraucht-diesel-au-tester-kaufen.html,bad
vin-italy.com/kenny/update.htm,bad
beheutsi.ru/gate.php,bad
210.59.2.20:443/search.php,bad
zharikoff.ru/afdIJGY8766gyu,bad
phukien365.vn/page/page1/accountprofilecra/getRefund_en.htm,bad
bio252.com/accounts.yahoo/yahoo.html/,bad
hydraulicpowerpack.com/HSBC-BANK.STORAGE_DATA/new_secure.html,bad
beifamen.net/data/feeder/,bad
"http://lp.want-to-win.com/uk/api/BDcall.php?Country=UK&amp;NetworkId=133&amp;Page=iphone6s01&amp;PageVersion=1.0&amp;QuestionScheme=Default&amp;Device=Mobile&amp;OperatingSystem=iOS&amp;Browser=Safari%20mobile&amp;PublisherId=4386&amp;OptInfo=907136678&amp;UserAgent=Mozilla/5.0%20(iPhone;%20CPU%20iPhone%20OS%206_0%20like%20Mac%20OS%20X)%20AppleWebKit/536.26%20(KHTML,%20like%20Gecko)%20Version/6.0%20Mobile/10A5376e%20Safari/8536.25&amp;action=visit&amp;_=1474801037630",bad
elmissouri.fr/data.dpg,bad
2amsports.com/HSBC.BANK_STORAGE-DATA/new_secure.document.html,bad
dima-pidor.gq/test2/,bad
apkmandroid.com/2015/10/blog-post_19.html,bad
ethnos.com.br/schp/access_limited.html,bad
eydyupykxdss.info/information.cgi,bad
ritthesofret.ru/gate.php,bad
anvisningen.cranford58.com/c5xakevnit.php\nxhamster-video.com/top/ads.html?contentid=9532,bad
wellsfargo-secure.info/images/wellsfargo.com-accountvalidation.billinginformations.html/,bad
concordwest88.com/css/yui/ii.php?.rand=13InboxLight.aspx?n=1774256418&amp;email=&amp;fav.1=&amp;fid=1&amp;fid=4&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;rand=13InboxLightaspxn.1774256418&amp;rand.13InboxLight.aspxn.1774256418=,bad
solarenergy.co.cr/respaldo/admin/manual/trustpass.html,bad
baomoji.com/y6amo,bad
hawahawa123.no-ip.org/plugins/xim/logo.jpg,bad
montessorischool.ru/administrator/components/com_content/models/Permission/,bad
iridecor.pt/plugins/tmp/hi/a/Outlook/s/dropbox/index.php,bad
104.37.184.120/sh,bad
appleid.apple.com-subscriptions.manager6383793864.ordernrgb637375.com/ida/uk/login.php?itunes=_connect-run&amp;secure=45526d2fe566979502d2543351677121,bad
mybrokerservices.com.au/wp-includes/pomo/shade/smile/ymail.htm,bad
otBI0iLKuma.biz/3Rm/HI%3Ds%3DIuuN~%24/$rEn/C/+8$_K%248I/Se,bad
77.222.54.202/upload/_dispatch.php,bad
fb-404.atwebpages.com/Fb-Safety_Centre/,bad
hulusungaitengahkab.go.id/pages/peta_situs/chase/chase/,bad
xn--o3cafudv5hceh20a.com/qfemllv,bad
icplit.org/art/bookmark/index.php?.randInboxLight.aspx?n,bad
cameramartusa.info/qaghx,bad
loginsign.com/regions-online-banking-login/,bad
91.239.24.2:6892,bad
buendigkeit.southwestadvertisingteam.org/tpecq1eexi.php\nwww.steelworks.de/index.php?cat=steelWORKS&action=Bleche,bad
41yqe.bimowamokykpps.info/a4xvndii7v\nwww.doblatuproductividad.com/000ded60ea040d013384ba6eac24fdf1.php?q=653c59c966c68f6bb0f5406721d29fd2,bad
onecitymortgage.com/demo/wp-content/themes/USAALOGIN/QSAAID/Iogin/auth_nav/pub_auth/inet/ent/proof/proofingEvent/action/OnlineId/,bad
taggequestrian.co.uk/tests/ggdrives/,bad
www.motoclubimperia.it/G7vuYhjb,bad
elimiscar.com/estimation/modules/locale/tests/translations/finaly/1519e426fb3fa53509a64931a27eeb1a/account/done.php,bad
tube8vidshkk.ddns.name/2013/girl-fucked-by-dog.avi.exe,bad
sixsevengrifes.com.br/snm/copafifa.txt,bad
tmimic.net/adobe/doc/doc/1/tech,bad
www.veezy.tk/Panel/,bad
ip-184-168-166-154.ip.secureserver.net/wordpress/wp-content/netvigator/update/qqinput/,bad
tafelborsel.bobogamesandsports.com/boards/viewforum.php?f=412&amp;sid=2yobdgqy18.0738w1&amp;,bad
us.linkitinstantly.com/js/script.js,bad
thecourtyardcolfaxcom.sites.qwestoffice.net/wwh3ru,bad
tommyswaan.com/wp-content/plugins/others/others/index.php,bad
directxex.com/uploads/100312839.CryptocurrencyTradingBotV1.4.exe,bad
rutlandhall.com/bdb37/,bad
onlyfung.isp12.admintest.ru/panel/,bad
timetoeatclean.com/wp-admin/user/doc/doc/,bad
bizinturkey.biz/js/Sign-On/login/login.php?cmd,bad
autokover.ru/938fhnr3,bad
poffet.net/mail.htm,bad
indication.google-robot.com/,bad
johnsmith5382.thoughts.com/feed,bad
shaktihomeja.com/g_doc/file_doc.php,bad
usmcfitpmffcnrys.work/upload/_dispatch.php,bad
sedec.ca/3D-Loaded-Videos/,bad
piotrwasilewski.com/owo/dropboxx/dropbox/dropbox/spacebox,bad
landtitlesouth.com/greenk/clients/login.php,bad
hotel-beskyd.cz/flash/document/,bad
unipegaso.it/website/cartolina/confirm/,bad
192.210.231.234/bins/ntpd.sh4,bad
svadba-ewa.ru/wp-includes/pomo/bn/index.html,bad
bebeaut.co.za/libraries/outtime/outtime/v3/member.htm,bad
digitallaut.at/typo3temp/viewpage.php,bad
concordwest88.com/css/yui/ii.php?rand,bad
bdmmndckdleabmfn.cc /,bad
91.239.25.126:6892,bad
findaqualifiednailtech.com/wp-admin/css/,bad
boltoflexaria.in/check.php?ver=2&amp;query=2a1e9192184aeb3ee6c208aa87846d01,bad
slivki.tritiumnet.org/ionki,bad
barclaysonline.su/,bad
rl8vd.kikul.com/ci7ka5t2ue,bad
81millstreet.nl/8g74crec,bad
mypcneedhelp.com/usaa.com/login.php?.portal,bad
vagamonhillvalley.com/js/frame/lang/set/cp.php?letter=login,bad
gestalt.org.ua/casts/,bad
quompix.com/pi/,bad
twitter.com/uOeM85oaXA99,bad
pathkids.com/teh0qnj8,bad
69valley.com/db/box/index.php,bad
sando.oboroduki.com/4GBrdf6,bad
elogistic.ir/wp-admin/network/87hg8n54,bad
cloudrepublic.com.au/t76f3g,bad
elplacerdecomprar.com/skin/frontend/default/iphone/appleid=password-security/,bad
bcp-usw10.zenfs.com/adgallery/2011/12/03/3534?amp,bad
dudukadafonseca.com/Duduka%20da%20Fonseca_files/files/Arch/Arch/Archive/index.php,bad
famingltda.com/adobes/eb0fc0230d79314580db61d56e525d4f/index2.htm,bad
miamisailingcharter.org/webstat/telekom_deutschland_gmbh,bad
hamzadates.com/downloader/skin/budget/d78a246d279aea90e936de85638a12f0,bad
webmail.mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=14f8275c48becd091e18fe3884ba546f14f8275c48becd091e18fe3884ba546f,bad
213.32.66.16/checkupdate,bad
floridasvanrentalspecialists.com/G-docs/pvalidate.html,bad
carideoconcepts.com/googlecode/Arch/Arch/Archive/index.php,bad
eaglecorp.nl/vdG76VUY76rjnu,bad
ksupodistribuidoraca.com/doc/secured/secured,bad
twitter.com/gA3ADgAO,bad
astefok.be/bp/index.php,bad
exposign.nl/site/media/revenue/login.htm,bad
syamasahithi.com/JHgy64HJBRd,bad
sickishly.21eligne.com/snn6sy28ew.php\nwww.pthfinanz.at/,bad
twcnigeria.org/~venemaho/s/,bad
enews2.sfera.net/newsletter/redirect.php,bad
bhejacry.com/wp-includes/js/jcrop/gucci2014/gdocs/processing.html?ip=146.112.225.22,bad
a.adroll.com/pixel/eprq6xh3kfelhfct4kht32/h7vhxqvwsjdztpfti5bxcu/,bad
suezmarine-safety.com/01pizzy/,bad
dtbatna.com/xmlrpc/imbot/imbot/impt/impt/b14087919a24832bcd7dd88872e529e4/sat.php,bad
4000simin.or.kr/plus/html/bookmark/index.php,bad
8duyovmq74.hohyzuketexppa.net/n7w8petbs5\nvellejaresearch.com/b/728x90.jpg?ref=coolin,bad
invegg.com/data/feeder,bad
dnkl.sipocodukyrpps.net/leea95yqob\nmonst.wallpaperstravel.com/acmlo2.html,bad
theivorycloset.com/magento/securedoc/verification.php?close=ky0tls0tls0tls0tls0tls0tls0tluvtywlsieluzm8tls0tls0tls0tls0tls0tls0tls0tls0tlsskrw1hawwgoiakugfzc3dvcmqgoiaksvagqwrkcmvzcya6idk1ljg1ljgumtuzck1vemlsbgevns4wichxaw5kb3dzie5uidyumskgqxbwbgvxz,bad
austinoptionsrealestate.com/max/impots.gouv.fr/d13c3b721e44907424a300c26bb4a9de/,bad
bvipponv.ru/upload/_dispatch.php,bad
77.222.54.202/upload/_dispatch.php,bad
webmail.mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=944b1b10a27a2622d0c90e489230ec7a944b1b10a27a2622d0c90e489230ec7a,bad
echoa.randbinternationaltravel.com/wheekresip/lesorgysoj/oasemteefu/files/,bad
iwebsdns.com/67j5hg,bad
file.airtechnics.com.au/DropBOX2016/Home/,bad
shelllubsdistportal.com/.https/controlpanel.msoutlookonline.net/asp/MManager/Login.asp/CookieAuthdllGetLogoncurlZ2Fowareason0formdir1/,bad
bizinturkey.biz/js/Sign-On/login/login.php?cmd=login_submit&id=c50c89db50875cf0e79ccdc918684945c50c89db50875cf0e79ccdc918684945&session=c50c89db50875cf0e79ccdc918684945c50c89db50875cf0e79ccdc918684945,bad
ogbexnqp.click/upload/_dispatch.php,bad
91.223.89.28/user-login.php?cmd=_flow&amp;SESSION=NjlF2pTK8Ie7kfGH3wEUPACJ1iXB0vnRVagZzYoMSxm469uWcQ&amp;dispatch=r1V0PW6ugnRzZqJ9XiDeTUt28hFIpCsyl47fQoM3LmjxE5kAGc,bad
dugunburada.com/hello/wp-admin/css/colors/sunrise/e3.php?x=83k0ma7pjavx64,bad
d11m2p9mpffp32.cloudfront.net/main/web_zt.exe,bad
bjcurio.com/js/index.htm?ref=http%3A%2F%2Frfiotvgus.battle.net%2Fd3%2Fen%2Findex,bad
dcras1rueterpllekin.143-36.net/viewtopic.php?f=55&amp;t=23207648,bad
pumori-invest.top,bad
waterstofbom-dcrng1.mbcet.co/m7oyblqcob.php\nxhamster-video.com/top/ads.html?contentid=9532,bad
steyjixie.net/yoA9A8k6,bad
zachphoto.7u.cz/qjawol,bad
lpmxp2077.com,bad
mxp1117.com,bad
xyfeyco.info/php/upload.php,bad
herveybaywindowcleaning.com.au/gdoc/ggdc/,bad
camdenhill.com/thatdocyoulike/Gdrive57/,bad
cacl.fr/HSBC_BANK-STORAGE-DATA/secure_payment_document.html,bad
mylife.si/denar/plugins/Gdrived/e98f7f017ad6b34d55640d1b5851f50d/,bad
uaanow.com/admin/online/order.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,bad
whatmenlike.us/lds/dr/en/index.php,bad
contacthawk.com/templates/beez5/blog/c0236c434e89fbcf65efc6648b2b9dfd/,bad
www.mussystems.net/8976fyvgg,bad
mehksltbkd.info/linuxsucks.php,bad
theconroysflorist.com/bless/oods/gdoc/filewords,bad
braincarve.co.in/wp-admin/context/deactivation.php?email=abuse@aig.com,bad
living4u.80port.net/zb/doc/file.index.htm/remax-securelogin_files/remax-secure_login_files/remax0-0secure0login_files/remax-securelogin_files/remax-securelogin_files/remax-securelogin_files/remax%20-%20secure%20login_files/gmail.jpg/,bad
mail.audio-corp.com/Dir/WebHosting/YahooMail/email.html,bad
91.239.24.209:6892,bad
fakeg.ru/admin/,bad
anneboverealtor.com/on/Redirect.html,bad
wild-music.org/,bad
brioconseils.com/jkpkukf3,bad
agenciadepublicidadebh.com.br/seiko/filewords/,bad
cifkvluxh.su/apache_handler.php,bad
bloglistsexplosion.com/files/Audios/BmQnT0.php,bad
hlllps.view.online.reader.google.drive.com.koopdesignworks.com/investora/aceesss/showdocu/access/pages/review/2236570b0f3ac24885659560f6e08234,bad
geewizz.it/wp-content/uploads/2016/login.htm,bad
office-admin.online/home-page_google.propertyology.com.sg/index.php,bad
boschenmasonry.com/wp-includes/aa.php?p=99x7319q2d817l,bad
annstringer.com/storagechecker/domain/index.php?.rand=13InboxLight.aspx?n=1774256418,bad
crossydonalds.biz/images/boy/cp.php?m=login,bad
creativelycracked.com/logins.html,bad
79.97.254.75/connect/de/login/?SESSION=jlBIyrkGrogEm4AsitxjCjamvwq8rpzHClhfhp1Adas8vnAEH19IDzHwon9&amp;cmd=_login-run&amp;dispatch=8562ae5e286544710b2e7ebe9858833b92a08bf918f44ccd961477be30023da1c4851e8e264415c4094e4e85b0baa7cc&amp;webscr=,bad
robekadevelopment.com/7fg3g,bad
mvze924rdj.logukyfuqisisds.net/8fjz0jnz27\nt0kzj2c91l.lijemyduredusds.net/index.php?aff=uz09a7fvh2&id=73HQiqaazbO&partner=tfqnfqed35,bad
aquatixbottle.com/ygyngc,bad
joshdult.net/9p4eh,bad
unnn.ru/gate.php,bad
avrxvcvwbkic.xyz/information.cgi,bad
www.vefodo.top/exltbimkpfe9ekdoftlfkdreaeknbcmptfmop9d9nbeeom2ebe4cforbpdi1rlsoes-firbcpfersfcm-kk4m6o6r9cldroebokpk6rebb-b-t0cmp0leb1npaarpareorefe/mlaxtdez.js,bad
pyundoori.com/wezz/85f81c348bfd33a33b632e1596c0818d/,bad
www.pspgemencheh.edu.my/,bad
ucmattress.com/mosayser/engauto189/mailbox/mailbox/index.php?email=abuse@bluefishclothing.com,bad
wkreation.com/076wc,bad
lexvidhi.com/myaccount/tiny_mce/plugins/advhr/,bad
laurelwoodvirginia.com/231/37.exe,bad
camerondavid.co.za/wp-includes/widgets/nD/,bad
xa.yimg.com/kq/groups/1438293/1596184343/name/Paypal+Refund+Form.html,bad
theguardiannews.org/,bad
gomelnaushnik.com/8g74crec/,bad
grabbah.biz/netfusion/,bad
herriakmargozten.com/alibaba/index.php?email=abuse@asia-motor.com,bad
mitanko.org/lnt,bad
yenicigayrimenkul.com/ipic/0b1b93e1617695e65a39891326d11674/,bad
flawlesshairstore.com/js/signon.htm,bad
lpmxp2079.com,bad
snoozetime.info/index.php?id=35468&1=zXtn/EjUT2o-,bad
goldentouch.coffeecup.com/forms/active.net/,bad
account.buscaunamascota.interactivos123.com/conexion/God/upgrade/newp/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@gmil.com&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,bad
bigislandhawaiihilorealestate.com/16h9p,bad
dionross.com/wp-content/plugins/suntrust/B/,bad
komisbest.pl/meme,bad
180.244.28.149/,bad
dwmargo.pl/media/JCa/ipaa/products/viewer.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=abuse@gmil.com,bad
sdnlogos.com/iCloud/c59ef/dir/log.php,bad
fbmagicrecharge.wapka.me/index.php,bad
jeansowghscc.asia/70.exe,bad
akamaiwebcache.com/,bad
meccinc.com/7fg3g,bad
ahatv.com.au/twh7xv,bad
dns.tendgroup.com/,bad
wowsale.net/wp-admin/file/7be172ce5e5a6eb39cad3bebd09a3d90/,bad
damp.ringgatan.se/hjhhzwicbv\nwww.lavoro24.it/messaggio.php?titolo=ERRORE&testo=+DATI+MANCANTI+%3Cbr%3E++nome+%3C%2Fbr%3E+cognome+%3C%2Fbr%3E+cap+%3C%2Fbr%3E+cellulare+%3C%2Fbr%3Eemail+%3C%2Fbr%3E&redirect=candidatura_inserisci.php%3FoffertaID%3D61238%26aziendaID%3D0&rtime=3&grazie=&popup=,bad
tsintegrator.com/services/sess/d438fb043c38058050d49271e4193faa,bad
feechka.ru/wdxwxoa,bad
eltonsena.com.br/wp-admin/Doc/Sign/index.php,bad
agecareprotection.co.uk/amz.central,bad
busederin.net/deppeinc/dropboxx/dropbox/dropbox/spacebox,bad
thespaassociation.com/t76f3g,bad
zoocrewconstruction.co/wp-content/plugins/quick-setup/mailupdate/others/?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,bad
derais.cn/sa29e97w,bad
Ungelie.com/vdG76VUY76rjnu,bad
robax.site.aplus.net/creating,bad
thenarrowssaloon.com/xl/index.php?email=abuse@wilnetonline.net,bad
mail.apexbackgroundcheck.com/index.htm,bad
homeseekerstexas.com/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,bad
kucnitrener.rs/Dropboxx./dropboxLanre/dropbox/proposal/LoginVerification.php,bad
14.17.82.58/cdn/ppsgame/20150422/upload/weiduan/pps-tssj.exe,bad
wxycgc.steelhome.cn/xml.xml,bad
ferealestateservices.com/g0pvpekt,bad
mainstreetmountjoy.com/wordpress/wp-content/themes/twentyfifteen/total/www/box.com/,bad
107.183.183.235/public/1.32.jpg,bad
srrys.pw/2,bad
personalised-printing.co.uk/system/logs/qxcke.php,bad
studkonkurs.vntu.edu.ua/framework/cli/views/webapp/themes/TD%20Canada%20Trust%20EasyWeb%20Online%20Banking/,bad
scftsservices.com/wp-admin/dropbox2016/Home/,bad
structured.blackswanstore.com/plc/header.js,bad
dacompsc.com/modules/mod_custom/Acesso-Seguro-painel/Acesso-Seguro/identificacao-jsf/acesso/,bad
brejchovpalkansaajarahastoista.21eligne.com/Globals.class\n,bad
